================================================================================
********************************************************************************
Pure Minimum Conflict Algorithm Detail result
********************************************************************************
================================================================================
Below is spreadsheet-like data. Copy and paste on excel or google spreadsheet.

Pure Minimum Conflict Algorithm Detail
NQueen	Time	Iteration	SUCCESS/FAIL	Number of Trials
20	1321	278	SUCCESS	48
20	4327	907	SUCCESS	49
20	1267	269	SUCCESS	50
********************************************************************************
30	9672	927	SUCCESS	1
30	1939	186	SUCCESS	2
30	18070	1734	SUCCESS	3
30	9070	876	SUCCESS	4
30	1214	117	SUCCESS	5
30	3698	359	SUCCESS	6
30	9485	917	SUCCESS	7
30	5753	553	SUCCESS	8
30	11895	1143	SUCCESS	9
30	11429	1108	SUCCESS	10
30	6250	600	SUCCESS	11
30	10968	1052	SUCCESS	12
30	11988	1153	SUCCESS	13
30	9815	936	SUCCESS	14
30	2684	260	SUCCESS	15
30	4906	468	SUCCESS	16
30	5862	564	SUCCESS	17
30	24188	2329	SUCCESS	18
30	7887	755	SUCCESS	19
30	14536	1392	SUCCESS	20
30	4651	450	SUCCESS	21
30	8852	850	SUCCESS	22
30	11482	1102	SUCCESS	23
30	3849	372	SUCCESS	24
30	4543	438	SUCCESS	25
30	3534	338	SUCCESS	26
30	3654	353	SUCCESS	27
30	4302	414	SUCCESS	28
30	20660	1976	SUCCESS	29
30	15317	1476	SUCCESS	30
30	3040	291	SUCCESS	31
30	2540	247	SUCCESS	32
30	5299	509	SUCCESS	33
30	9849	949	SUCCESS	34
30	15811	1511	SUCCESS	35
30	4025	386	SUCCESS	36
30	2231	215	SUCCESS	37
30	2976	287	SUCCESS	38
30	10916	1059	SUCCESS	39
30	11216	1088	SUCCESS	40
30	4077	393	SUCCESS	41
30	15607	1499	SUCCESS	42
30	3597	346	SUCCESS	43
30	11502	1097	SUCCESS	44
30	1136	109	SUCCESS	45
30	5894	566	SUCCESS	46
30	4446	428	SUCCESS	47
30	8288	793	SUCCESS	48
30	5046	484	SUCCESS	49
30	8539	813	SUCCESS	50
********************************************************************************
40	6769	413	SUCCESS	1
40	10225	629	SUCCESS	2
40	9105	557	SUCCESS	3
40	24505	1489	SUCCESS	4
40	9155	556	SUCCESS	5
40	10028	612	SUCCESS	6
40	18988	1158	SUCCESS	7
40	17404	1063	SUCCESS	8
40	9009	554	SUCCESS	9
40	9456	579	SUCCESS	10
40	35471	2164	SUCCESS	11
40	21130	1285	SUCCESS	12
40	4347	266	SUCCESS	13
40	17686	1076	SUCCESS	14
40	19018	1086	SUCCESS	15
40	36767	2158	SUCCESS	16
40	4863	298	SUCCESS	17
40	11030	675	SUCCESS	18
40	51708	3144	SUCCESS	19
40	5570	342	SUCCESS	20
40	3201	195	SUCCESS	21
40	47135	2867	SUCCESS	22
40	7535	462	SUCCESS	23
40	10843	664	SUCCESS	24
40	10016	613	SUCCESS	25
40	4492	274	SUCCESS	26
40	7360	452	SUCCESS	27
40	8987	549	SUCCESS	28
40	4595	282	SUCCESS	29
40	10446	640	SUCCESS	30
40	12136	741	SUCCESS	31
40	19416	1182	SUCCESS	32
40	11421	698	SUCCESS	33
40	7555	462	SUCCESS	34
40	8261	506	SUCCESS	35
40	7909	484	SUCCESS	36
40	18440	1122	SUCCESS	37
40	38621	2349	SUCCESS	38
40	11743	717	SUCCESS	39
40	36766	2240	SUCCESS	40
40	11910	730	SUCCESS	41
40	9253	564	SUCCESS	42
40	10044	614	SUCCESS	43
40	3925	242	SUCCESS	44
40	17096	1037	SUCCESS	45
40	38628	2351	SUCCESS	46
40	20991	1276	SUCCESS	47
40	7090	434	SUCCESS	48
40	10084	617	SUCCESS	49
40	6923	420	SUCCESS	50
********************************************************************************
50	25012	969	SUCCESS	1
50	14247	555	SUCCESS	2
50	13662	533	SUCCESS	3
50	19835	771	SUCCESS	4
50	17141	668	SUCCESS	5
50	18180	705	SUCCESS	6
50	47380	1840	SUCCESS	7
50	8382	326	SUCCESS	8
50	20837	814	SUCCESS	9
50	37237	1443	SUCCESS	10
50	11590	451	SUCCESS	11
50	19153	747	SUCCESS	12
50	23635	919	SUCCESS	13
50	6124	239	SUCCESS	14
50	9912	386	SUCCESS	15
50	11968	467	SUCCESS	16
50	17171	669	SUCCESS	17
50	6992	272	SUCCESS	18
50	16655	649	SUCCESS	19
50	8866	345	SUCCESS	20
50	23745	920	SUCCESS	21
50	6144	241	SUCCESS	22
50	18102	705	SUCCESS	23
50	47331	1814	SUCCESS	24
50	11012	428	SUCCESS	25
50	17206	671	SUCCESS	26
50	23691	922	SUCCESS	27
50	103596	3927	SUCCESS	28
50	46967	1826	SUCCESS	29
50	25647	996	SUCCESS	30
50	9176	357	SUCCESS	31
50	46951	1815	SUCCESS	32
50	24634	959	SUCCESS	33
50	89088	3458	SUCCESS	34
50	65734	2551	SUCCESS	35
50	70365	2737	SUCCESS	36
50	70470	2746	SUCCESS	37
50	20398	795	SUCCESS	38
50	20165	789	SUCCESS	39
50	48383	1880	SUCCESS	40
50	44615	1726	SUCCESS	41
50	20547	801	SUCCESS	42
50	17382	678	SUCCESS	43
50	11030	431	SUCCESS	44
50	36278	1405	SUCCESS	45
50	12811	499	SUCCESS	46
50	24189	938	SUCCESS	47
50	45805	1775	SUCCESS	48
50	7474	293	SUCCESS	49
50	19545	757	SUCCESS	50
********************************************************************************
60	21969	593	SUCCESS	1
60	18794	509	SUCCESS	2
60	121613	3280	SUCCESS	3
60	31026	840	SUCCESS	4
60	9886	266	SUCCESS	5
60	39956	1074	SUCCESS	6
60	33760	909	SUCCESS	7
60	129202	3474	SUCCESS	8
60	85592	2297	SUCCESS	9
60	114173	3089	SUCCESS	10
60	28499	772	SUCCESS	11
60	18792	504	SUCCESS	12
60	43919	1188	SUCCESS	13
60	29362	790	SUCCESS	14
60	14124	381	SUCCESS	15
60	23439	632	SUCCESS	16
60	16780	451	SUCCESS	17
60	29460	792	SUCCESS	18
60	18468	497	SUCCESS	19
60	30838	833	SUCCESS	20
60	26341	706	SUCCESS	21
60	37540	1015	SUCCESS	22
60	11200	303	SUCCESS	23
60	34751	923	SUCCESS	24
60	65397	1768	SUCCESS	25
60	82825	2229	SUCCESS	26
60	27882	750	SUCCESS	27
60	21610	583	SUCCESS	28
60	43407	1170	SUCCESS	29
60	31199	841	SUCCESS	30
60	24870	675	SUCCESS	31
60	28766	772	SUCCESS	32
60	25376	680	SUCCESS	33
60	20505	554	SUCCESS	34
60	20709	558	SUCCESS	35
60	67643	1825	SUCCESS	36
60	65952	1770	SUCCESS	37
60	20124	546	SUCCESS	38
60	33479	909	SUCCESS	39
60	71098	1924	SUCCESS	40
60	34513	934	SUCCESS	41
60	19675	530	SUCCESS	42
60	32019	865	SUCCESS	43
60	42225	1142	SUCCESS	44
60	31271	843	SUCCESS	45
60	11172	300	SUCCESS	46
60	38214	1035	SUCCESS	47
60	84408	2284	SUCCESS	48
60	24457	660	SUCCESS	49
60	77354	2029	SUCCESS	50
********************************************************************************
70	87761	1856	SUCCESS	1
70	17220	386	SUCCESS	2
70	56123	1266	SUCCESS	3
70	15351	346	SUCCESS	4
70	20402	460	SUCCESS	5
70	120701	2723	SUCCESS	6
70	98235	2205	SUCCESS	7
70	19324	438	SUCCESS	8
70	39899	902	SUCCESS	9
70	114919	2587	SUCCESS	10
70	43033	971	SUCCESS	11
70	84646	1906	SUCCESS	12
70	37327	843	SUCCESS	13
70	115172	2595	SUCCESS	14
70	44289	997	SUCCESS	15
70	41318	933	SUCCESS	16
70	100034	2254	SUCCESS	17
70	25697	579	SUCCESS	18
70	37097	838	SUCCESS	19
70	37102	837	SUCCESS	20
70	87586	1970	SUCCESS	21
70	79931	1794	SUCCESS	22
70	27647	626	SUCCESS	23
70	32628	737	SUCCESS	24
70	20917	472	SUCCESS	25
70	21479	486	SUCCESS	26
70	37374	844	SUCCESS	27
70	33779	764	SUCCESS	28
70	42036	948	SUCCESS	29
70	21540	487	SUCCESS	30
70	24093	545	SUCCESS	31
70	37847	854	SUCCESS	32
70	30816	699	SUCCESS	33
70	48610	1093	SUCCESS	34
70	25068	568	SUCCESS	35
70	47699	1076	SUCCESS	36
70	30646	695	SUCCESS	37
70	44922	1013	SUCCESS	38
70	17348	393	SUCCESS	39
70	48980	1105	SUCCESS	40
70	29156	661	SUCCESS	41
70	108400	2447	SUCCESS	42
70	83796	1884	SUCCESS	43
70	57756	1302	SUCCESS	44
70	104815	2358	SUCCESS	45
70	117721	2651	SUCCESS	46
70	35086	790	SUCCESS	47
70	25239	569	SUCCESS	48
70	95112	2151	SUCCESS	49
70	29809	672	SUCCESS	50
********************************************************************************
80	330831	5530	SUCCESS	1
80	148406	2485	SUCCESS	2
80	80789	1360	SUCCESS	3
80	136486	2286	SUCCESS	4
80	65084	1086	SUCCESS	5
80	25622	429	SUCCESS	6
80	54672	922	SUCCESS	7
80	136409	2286	SUCCESS	8
80	77880	1306	SUCCESS	9
80	48257	806	SUCCESS	10
80	84487	1421	SUCCESS	11
80	34042	571	SUCCESS	12
80	53022	891	SUCCESS	13
80	33134	555	SUCCESS	14
80	59961	1011	SUCCESS	15
80	89372	1497	SUCCESS	16
80	41591	696	SUCCESS	17
80	34173	573	SUCCESS	18
80	150094	2519	SUCCESS	19
80	49460	831	SUCCESS	20
80	73135	1224	SUCCESS	21
80	131541	2201	SUCCESS	22
80	79630	1335	SUCCESS	23
80	135873	2275	SUCCESS	24
80	32239	540	SUCCESS	25
80	34571	580	SUCCESS	26
80	44179	662	SUCCESS	27
80	70565	1181	SUCCESS	28
80	81000	1355	SUCCESS	29
80	131183	2202	SUCCESS	30
80	54899	922	SUCCESS	31
80	61339	1036	SUCCESS	32
80	51871	870	SUCCESS	33
80	61930	1042	SUCCESS	34
80	68765	1154	SUCCESS	35
80	156780	2632	SUCCESS	36
80	49786	838	SUCCESS	37
80	86650	1454	SUCCESS	38
80	60616	1024	SUCCESS	39
80	54245	913	SUCCESS	40
80	34539	582	SUCCESS	41
80	62118	1045	SUCCESS	42
80	54657	917	SUCCESS	43
80	162192	2722	SUCCESS	44
80	148223	2482	SUCCESS	45
80	72926	1221	SUCCESS	46
80	28884	485	SUCCESS	47
80	183648	3084	SUCCESS	48
80	72184	1209	SUCCESS	49
80	72692	1217	SUCCESS	50
********************************************************************************
90	256734	3590	SUCCESS	1
90	126548	1773	SUCCESS	2
90	70279	985	SUCCESS	3
90	57590	811	SUCCESS	4
90	382957	5366	SUCCESS	5
90	61471	861	SUCCESS	6
90	41774	587	SUCCESS	7
90	109106	1532	SUCCESS	8
90	37151	520	SUCCESS	9
90	67474	949	SUCCESS	10
90	114909	1614	SUCCESS	11
90	164575	2314	SUCCESS	12
90	101099	1413	SUCCESS	13
90	95534	1339	SUCCESS	14
90	63195	887	SUCCESS	15
90	62889	886	SUCCESS	16
90	53759	756	SUCCESS	17
90	106612	1494	SUCCESS	18
90	52869	742	SUCCESS	19
90	43048	604	SUCCESS	20
90	183497	2569	SUCCESS	21
90	76433	1068	SUCCESS	22
90	57694	811	SUCCESS	23
90	450995	6318	SUCCESS	24
90	52418	738	SUCCESS	25
90	44462	626	SUCCESS	26
90	323805	4546	SUCCESS	27
90	72021	1010	SUCCESS	28
90	52677	737	SUCCESS	29
90	628233	8796	SUCCESS	30
90	52711	739	SUCCESS	31
90	239471	3356	SUCCESS	32
90	75646	1060	SUCCESS	33
90	58591	823	SUCCESS	34
90	57246	805	SUCCESS	35
90	119936	1682	SUCCESS	36
90	121410	1708	SUCCESS	37
90	107258	1500	SUCCESS	38
90	73249	1032	SUCCESS	39
90	108626	1521	SUCCESS	40
90	74759	1049	SUCCESS	41
90	30525	428	SUCCESS	42
90	43213	608	SUCCESS	43
90	382711	5359	SUCCESS	44
90	53567	754	SUCCESS	45
90	75098	1052	SUCCESS	46
90	95039	1332	SUCCESS	47
90	47014	658	SUCCESS	48
90	235770	3272	SUCCESS	49
90	114679	1609	SUCCESS	50
********************************************************************************
100	345348	3652	SUCCESS	1
100	473193	4994	SUCCESS	2
100	720051	7601	SUCCESS	3
100	183190	1937	SUCCESS	4
100	279387	2907	SUCCESS	5
100	96555	1016	SUCCESS	6
100	45481	478	SUCCESS	7
100	125862	1333	SUCCESS	8
100	51519	544	SUCCESS	9
100	85915	913	SUCCESS	10
100	98870	1046	SUCCESS	11
100	322855	3407	SUCCESS	12
100	325289	3435	SUCCESS	13
100	286509	3029	SUCCESS	14
100	93398	988	SUCCESS	15
100	99338	1051	SUCCESS	16
100	167987	1780	SUCCESS	17
100	176476	1865	SUCCESS	18
100	39177	414	SUCCESS	19
100	188989	1999	SUCCESS	20
100	72689	768	SUCCESS	21
100	71750	760	SUCCESS	22
100	148583	1563	SUCCESS	23
100	166986	1765	SUCCESS	24
100	57935	615	SUCCESS	25
100	70846	750	SUCCESS	26
100	109392	1157	SUCCESS	27
100	84846	897	SUCCESS	28
100	66250	701	SUCCESS	29
100	74203	785	SUCCESS	30
100	70875	748	SUCCESS	31
100	105442	1115	SUCCESS	32
100	159998	1685	SUCCESS	33
100	125042	1322	SUCCESS	34
100	294648	3114	SUCCESS	35
100	79847	843	SUCCESS	36
100	132991	1404	SUCCESS	37
100	65932	699	SUCCESS	38
100	116206	1236	SUCCESS	39
100	137532	1450	SUCCESS	40
100	141559	1496	SUCCESS	41
100	719498	7591	SUCCESS	42
100	133087	1414	SUCCESS	43
100	147763	1559	SUCCESS	44
100	123533	1303	SUCCESS	45
100	110750	1171	SUCCESS	46
100	182622	1928	SUCCESS	47
100	245838	2602	SUCCESS	48
100	97452	1037	SUCCESS	49
100	137493	1454	SUCCESS	50
********************************************************************************
4	19	49	SUCCESS	1
4	6	13	SUCCESS	2
4	5	13	SUCCESS	3
4	5	14	SUCCESS	4
4	17	61	SUCCESS	5
4	10	32	SUCCESS	6
4	35	132	SUCCESS	7
4	5	13	SUCCESS	8
4	4	13	SUCCESS	9
4	4	14	SUCCESS	10
4	15	61	SUCCESS	11
4	8	32	SUCCESS	12
4	33	132	SUCCESS	13
4	4	13	SUCCESS	14
4	4	13	SUCCESS	15
4	4	14	SUCCESS	16
4	14	61	SUCCESS	17
4	9	32	SUCCESS	18
4	32	132	SUCCESS	19
4	4	13	SUCCESS	20
4	4	13	SUCCESS	21
4	4	14	SUCCESS	22
4	14	61	SUCCESS	23
4	7	32	SUCCESS	24
4	31	132	SUCCESS	25
4	4	13	SUCCESS	26
4	4	13	SUCCESS	27
4	4	14	SUCCESS	28
4	14	61	SUCCESS	29
4	8	32	SUCCESS	30
4	31	132	SUCCESS	31
4	4	13	SUCCESS	32
4	4	13	SUCCESS	33
4	4	14	SUCCESS	34
4	14	61	SUCCESS	35
4	8	32	SUCCESS	36
4	31	132	SUCCESS	37
4	4	13	SUCCESS	38
4	4	13	SUCCESS	39
4	4	14	SUCCESS	40
4	14	61	SUCCESS	41
4	8	32	SUCCESS	42
4	31	132	SUCCESS	43
4	4	13	SUCCESS	44
4	4	13	SUCCESS	45
4	4	14	SUCCESS	46
4	14	61	SUCCESS	47
4	8	32	SUCCESS	48
4	31	132	SUCCESS	49
4	4	13	SUCCESS	50
********************************************************************************
5	11	15	SUCCESS	1
5	22	44	SUCCESS	2
5	5	7	SUCCESS	3
5	10	19	SUCCESS	4
5	9	21	SUCCESS	5
5	6	14	SUCCESS	6
5	46	115	SUCCESS	7
5	10	20	SUCCESS	8
5	8	14	SUCCESS	9
5	12	28	SUCCESS	10
5	4	8	SUCCESS	11
5	25	58	SUCCESS	12
5	11	21	SUCCESS	13
5	13	31	SUCCESS	14
5	14	28	SUCCESS	15
5	13	24	SUCCESS	16
5	6	10	SUCCESS	17
5	23	58	SUCCESS	18
5	10	21	SUCCESS	19
5	12	31	SUCCESS	20
5	13	28	SUCCESS	21
5	12	24	SUCCESS	22
5	5	10	SUCCESS	23
5	22	58	SUCCESS	24
5	10	21	SUCCESS	25
5	13	31	SUCCESS	26
5	12	28	SUCCESS	27
5	11	24	SUCCESS	28
5	5	10	SUCCESS	29
5	22	58	SUCCESS	30
5	9	21	SUCCESS	31
5	11	31	SUCCESS	32
5	12	28	SUCCESS	33
5	11	24	SUCCESS	34
5	5	10	SUCCESS	35
5	21	58	SUCCESS	36
5	9	21	SUCCESS	37
5	12	31	SUCCESS	38
5	12	28	SUCCESS	39
5	11	24	SUCCESS	40
5	5	10	SUCCESS	41
5	22	58	SUCCESS	42
5	9	21	SUCCESS	43
5	11	31	SUCCESS	44
5	11	28	SUCCESS	45
5	11	24	SUCCESS	46
5	5	10	SUCCESS	47
5	22	58	SUCCESS	48
5	9	21	SUCCESS	49
5	12	31	SUCCESS	50
********************************************************************************
6	24	34	SUCCESS	1
6	298	571	SUCCESS	2
6	19	32	SUCCESS	3
6	128	254	SUCCESS	4
6	242	448	SUCCESS	5
6	18	32	SUCCESS	6
6	127	254	SUCCESS	7
6	238	448	SUCCESS	8
6	18	32	SUCCESS	9
6	132	254	SUCCESS	10
6	238	448	SUCCESS	11
6	19	32	SUCCESS	12
6	128	254	SUCCESS	13
6	236	448	SUCCESS	14
6	18	32	SUCCESS	15
6	127	254	SUCCESS	16
6	240	448	SUCCESS	17
6	19	32	SUCCESS	18
6	126	254	SUCCESS	19
6	237	448	SUCCESS	20
6	18	32	SUCCESS	21
6	127	254	SUCCESS	22
6	236	448	SUCCESS	23
6	18	32	SUCCESS	24
6	129	254	SUCCESS	25
6	236	448	SUCCESS	26
6	18	32	SUCCESS	27
6	126	254	SUCCESS	28
6	236	448	SUCCESS	29
6	18	32	SUCCESS	30
6	127	254	SUCCESS	31
6	239	448	SUCCESS	32
6	18	32	SUCCESS	33
6	127	254	SUCCESS	34
6	237	448	SUCCESS	35
6	19	32	SUCCESS	36
6	127	254	SUCCESS	37
6	236	448	SUCCESS	38
6	19	32	SUCCESS	39
6	127	254	SUCCESS	40
6	240	448	SUCCESS	41
6	19	32	SUCCESS	42
6	127	254	SUCCESS	43
6	236	448	SUCCESS	44
6	18	32	SUCCESS	45
6	127	254	SUCCESS	46
6	238	448	SUCCESS	47
6	18	32	SUCCESS	48
6	125	254	SUCCESS	49
6	237	448	SUCCESS	50
********************************************************************************
7	280	401	SUCCESS	1
7	92	124	SUCCESS	2
7	134	191	SUCCESS	3
7	32	40	SUCCESS	4
7	234	341	SUCCESS	5
7	95	132	SUCCESS	6
7	200	305	SUCCESS	7
7	305	451	SUCCESS	8
7	67	87	SUCCESS	9
7	320	454	SUCCESS	10
7	59	83	SUCCESS	11
7	32	41	SUCCESS	12
7	127	172	SUCCESS	13
7	54	70	SUCCESS	14
7	30	35	SUCCESS	15
7	29	37	SUCCESS	16
7	24	31	SUCCESS	17
7	65	90	SUCCESS	18
7	38	47	SUCCESS	19
7	123	164	SUCCESS	20
7	311	451	SUCCESS	21
7	67	87	SUCCESS	22
7	314	454	SUCCESS	23
7	59	83	SUCCESS	24
7	33	41	SUCCESS	25
7	126	172	SUCCESS	26
7	54	70	SUCCESS	27
7	30	35	SUCCESS	28
7	29	37	SUCCESS	29
7	24	31	SUCCESS	30
7	67	90	SUCCESS	31
7	39	47	SUCCESS	32
7	121	164	SUCCESS	33
7	305	451	SUCCESS	34
7	67	87	SUCCESS	35
7	314	454	SUCCESS	36
7	59	83	SUCCESS	37
7	34	41	SUCCESS	38
7	126	172	SUCCESS	39
7	54	70	SUCCESS	40
7	30	35	SUCCESS	41
7	29	37	SUCCESS	42
7	23	31	SUCCESS	43
7	65	90	SUCCESS	44
7	39	47	SUCCESS	45
7	122	164	SUCCESS	46
7	306	451	SUCCESS	47
7	68	87	SUCCESS	48
7	319	454	SUCCESS	49
7	60	83	SUCCESS	50
********************************************************************************
8	149	179	SUCCESS	1
8	143	180	SUCCESS	2
8	51	59	SUCCESS	3
8	187	272	SUCCESS	4
8	240	314	SUCCESS	5
8	76	92	SUCCESS	6
8	116	143	SUCCESS	7
8	176024	274066	SUCCESS	8
8	35	41	SUCCESS	9
8	109	145	SUCCESS	10
8	145	186	SUCCESS	11
8	149	193	SUCCESS	12
8	157	191	SUCCESS	13
8	150	191	SUCCESS	14
8	144	191	SUCCESS	15
8	143	191	SUCCESS	16
8	142	191	SUCCESS	17
8	142	191	SUCCESS	18
8	141	191	SUCCESS	19
8	141	191	SUCCESS	20
8	144	191	SUCCESS	21
8	140	191	SUCCESS	22
8	141	191	SUCCESS	23
8	141	191	SUCCESS	24
8	141	191	SUCCESS	25
8	140	191	SUCCESS	26
8	139	191	SUCCESS	27
8	142	191	SUCCESS	28
8	139	191	SUCCESS	29
8	140	191	SUCCESS	30
8	140	191	SUCCESS	31
8	142	191	SUCCESS	32
8	140	191	SUCCESS	33
8	139	191	SUCCESS	34
8	141	191	SUCCESS	35
8	141	191	SUCCESS	36
8	140	191	SUCCESS	37
8	140	191	SUCCESS	38
8	140	191	SUCCESS	39
8	140	191	SUCCESS	40
8	140	191	SUCCESS	41
8	141	191	SUCCESS	42
8	141	191	SUCCESS	43
8	139	191	SUCCESS	44
8	140	191	SUCCESS	45
8	140	191	SUCCESS	46
8	140	191	SUCCESS	47
8	140	191	SUCCESS	48
8	140	191	SUCCESS	49
8	140	191	SUCCESS	50
********************************************************************************
9	586	572	SUCCESS	1
9	565	572	SUCCESS	2
9	51	47	SUCCESS	3
9	265	256	SUCCESS	4
9	469	485	SUCCESS	5
9	348	358	SUCCESS	6
9	184	175	SUCCESS	7
9	53	49	SUCCESS	8
9	164	154	SUCCESS	9
9	49	44	SUCCESS	10
9	98	91	SUCCESS	11
9	25	22	SUCCESS	12
9	292	277	SUCCESS	13
9	553	572	SUCCESS	14
9	53	47	SUCCESS	15
9	269	256	SUCCESS	16
9	463	485	SUCCESS	17
9	350	358	SUCCESS	18
9	182	175	SUCCESS	19
9	53	49	SUCCESS	20
9	164	154	SUCCESS	21
9	48	44	SUCCESS	22
9	93	91	SUCCESS	23
9	25	22	SUCCESS	24
9	290	277	SUCCESS	25
9	555	572	SUCCESS	26
9	51	47	SUCCESS	27
9	267	256	SUCCESS	28
9	465	485	SUCCESS	29
9	349	358	SUCCESS	30
9	182	175	SUCCESS	31
9	52	49	SUCCESS	32
9	165	154	SUCCESS	33
9	49	44	SUCCESS	34
9	93	91	SUCCESS	35
9	25	22	SUCCESS	36
9	291	277	SUCCESS	37
9	555	572	SUCCESS	38
9	51	47	SUCCESS	39
9	267	256	SUCCESS	40
9	463	485	SUCCESS	41
9	350	358	SUCCESS	42
9	183	175	SUCCESS	43
9	53	49	SUCCESS	44
9	165	154	SUCCESS	45
9	49	44	SUCCESS	46
9	93	91	SUCCESS	47
9	26	22	SUCCESS	48
9	293	277	SUCCESS	49
9	555	572	SUCCESS	50
********************************************************************************
10	353	283	SUCCESS	1
10	608	504	SUCCESS	2
10	611	504	SUCCESS	3
10	602	504	SUCCESS	4
10	606	504	SUCCESS	5
10	601	504	SUCCESS	6
10	598	504	SUCCESS	7
10	604	504	SUCCESS	8
10	600	504	SUCCESS	9
10	603	504	SUCCESS	10
10	603	504	SUCCESS	11
10	600	504	SUCCESS	12
10	601	504	SUCCESS	13
10	600	504	SUCCESS	14
10	597	504	SUCCESS	15
10	600	504	SUCCESS	16
10	598	504	SUCCESS	17
10	604	504	SUCCESS	18
10	600	504	SUCCESS	19
10	599	504	SUCCESS	20
10	603	504	SUCCESS	21
10	597	504	SUCCESS	22
10	600	504	SUCCESS	23
10	601	504	SUCCESS	24
10	598	504	SUCCESS	25
10	602	504	SUCCESS	26
10	601	504	SUCCESS	27
10	600	504	SUCCESS	28
10	599	504	SUCCESS	29
10	597	504	SUCCESS	30
10	600	504	SUCCESS	31
10	597	504	SUCCESS	32
10	599	504	SUCCESS	33
10	602	504	SUCCESS	34
10	601	504	SUCCESS	35
10	600	504	SUCCESS	36
10	599	504	SUCCESS	37
10	603	504	SUCCESS	38
10	602	504	SUCCESS	39
10	600	504	SUCCESS	40
10	603	504	SUCCESS	41
10	599	504	SUCCESS	42
10	600	504	SUCCESS	43
10	601	504	SUCCESS	44
10	597	504	SUCCESS	45
10	600	504	SUCCESS	46
10	599	504	SUCCESS	47
10	600	504	SUCCESS	48
10	600	504	SUCCESS	49
10	599	504	SUCCESS	50
********************************************************************************
11	228	145	SUCCESS	1
11	156	100	SUCCESS	2
11	2148	1386	SUCCESS	3
11	1248	788	SUCCESS	4
11	793	516	SUCCESS	5
11	193	123	SUCCESS	6
11	69	41	SUCCESS	7
11	235	148	SUCCESS	8
11	879	578	SUCCESS	9
11	754	491	SUCCESS	10
11	842	558	SUCCESS	11
11	421	284	SUCCESS	12
11	1067	683	SUCCESS	13
11	539	351	SUCCESS	14
11	238	150	SUCCESS	15
11	439	276	SUCCESS	16
11	331	217	SUCCESS	17
11	1142	749	SUCCESS	18
11	2126	1386	SUCCESS	19
11	1233	788	SUCCESS	20
11	790	516	SUCCESS	21
11	191	123	SUCCESS	22
11	70	41	SUCCESS	23
11	237	148	SUCCESS	24
11	873	578	SUCCESS	25
11	749	491	SUCCESS	26
11	839	558	SUCCESS	27
11	422	284	SUCCESS	28
11	1077	683	SUCCESS	29
11	532	351	SUCCESS	30
11	237	150	SUCCESS	31
11	439	276	SUCCESS	32
11	327	217	SUCCESS	33
11	1137	749	SUCCESS	34
11	2130	1386	SUCCESS	35
11	1238	788	SUCCESS	36
11	786	516	SUCCESS	37
11	194	123	SUCCESS	38
11	70	41	SUCCESS	39
11	234	148	SUCCESS	40
11	877	578	SUCCESS	41
11	751	491	SUCCESS	42
11	836	558	SUCCESS	43
11	422	284	SUCCESS	44
11	1071	683	SUCCESS	45
11	533	351	SUCCESS	46
11	239	150	SUCCESS	47
11	437	276	SUCCESS	48
11	328	217	SUCCESS	49
11	1140	749	SUCCESS	50
********************************************************************************
12	699	411	SUCCESS	1
12	295	170	SUCCESS	2
12	684	400	SUCCESS	3
12	108	60	SUCCESS	4
12	131	74	SUCCESS	5
12	1002	586	SUCCESS	6
12	567	342	SUCCESS	7
12	595	356	SUCCESS	8
12	284	166	SUCCESS	9
12	999	596	SUCCESS	10
12	101	58	SUCCESS	11
12	331	187	SUCCESS	12
12	121	65	SUCCESS	13
12	236	133	SUCCESS	14
12	159	91	SUCCESS	15
12	1419	838	SUCCESS	16
12	106	58	SUCCESS	17
12	175	98	SUCCESS	18
12	331	197	SUCCESS	19
12	680	406	SUCCESS	20
12	344	205	SUCCESS	21
12	517	304	SUCCESS	22
12	890	525	SUCCESS	23
12	372	222	SUCCESS	24
12	226	132	SUCCESS	25
12	350	212	SUCCESS	26
12	1506	877	SUCCESS	27
12	159	89	SUCCESS	28
12	205	114	SUCCESS	29
12	1286	765	SUCCESS	30
12	1272	783	SUCCESS	31
12	887	525	SUCCESS	32
12	374	222	SUCCESS	33
12	227	132	SUCCESS	34
12	345	212	SUCCESS	35
12	1507	877	SUCCESS	36
12	159	89	SUCCESS	37
12	204	114	SUCCESS	38
12	1282	765	SUCCESS	39
12	1277	783	SUCCESS	40
12	889	525	SUCCESS	41
12	375	222	SUCCESS	42
12	227	132	SUCCESS	43
12	345	212	SUCCESS	44
12	1504	877	SUCCESS	45
12	158	89	SUCCESS	46
12	203	114	SUCCESS	47
12	1286	765	SUCCESS	48
12	1277	783	SUCCESS	49
12	887	525	SUCCESS	50
********************************************************************************
13	178	82	SUCCESS	1
13	4171	2014	SUCCESS	2
13	812	383	SUCCESS	3
13	65	30	SUCCESS	4
13	144	68	SUCCESS	5
13	2412	1162	SUCCESS	6
13	776432	374653	SUCCESS	7
13	248	118	SUCCESS	8
13	1982	962	SUCCESS	9
13	2892	1400	SUCCESS	10
13	591	298	SUCCESS	11
13	762	381	SUCCESS	12
13	991	461	SUCCESS	13
13	788	388	SUCCESS	14
13	1263	615	SUCCESS	15
13	2375	1133	SUCCESS	16
13	762	369	SUCCESS	17
13	1824	899	SUCCESS	18
13	1282	612	SUCCESS	19
13	762	369	SUCCESS	20
